species	isoform	transcript_id	protein_id	protein_length	feature_type	feature_label	start_aa	end_aa	track	source	status
bos_taurus	IIIb	XM_059881740.1	XP_059737723.1	841	coding_exon	exon 12 (CDS12)	577	640	exon	figure3C	coordinate_mapped
bos_taurus	IIIb	XM_059881740.1	XP_059737723.1	841	coding_exon	exon 13 (CDS13)	641	681	exon	figure3C	coordinate_mapped
bos_taurus	IIIb	XM_059881740.1	XP_059737723.1	841	coding_exon	exon 14 (CDS14)	682	705	exon	figure3C	coordinate_mapped
bos_taurus	IIIb	XM_059881740.1	XP_059737723.1	841	coding_exon	exon 15 (CDS15)	705	751	exon	figure3C	coordinate_mapped
bos_taurus	IIIb	XM_059881740.1	XP_059737723.1	841	coding_exon	exon 16 (CDS16)	751	786	exon	figure3C	coordinate_mapped
bos_taurus	IIIb	XM_059881740.1	XP_059737723.1	841	coding_exon	exon 17 (CDS17)	787	841	exon	figure3C	coordinate_mapped
bos_taurus	IIIb	XM_059881740.1	XP_059737723.1	841	warning	signal region supported by N-terminal pyTMHMM anchor (no dedicated signal-peptide predictor)			warning	qc	architecture_supported
bos_taurus	IIIb	XM_059881740.1	XP_059737723.1	841	warning	Ig1/Ig2/Ig3 numbering positional only (no CDD FGFR-specific Ig numbering)			warning	qc	architecture_supported
bos_taurus	IIIc	XM_059881741.1	XP_059737724.1	840	ig_like_domain	Ig1	64	128	domain	interproscan	representative
bos_taurus	IIIc	XM_059881741.1	XP_059737724.1	840	ig_like_domain	Ig2	190	267	domain	interproscan	representative
bos_taurus	IIIc	XM_059881741.1	XP_059737724.1	840	ig_like_domain	Ig3	285	365	domain	interproscan	representative
bos_taurus	IIIc	XM_059881741.1	XP_059737724.1	840	transmembrane_pytmhmm	TM	393	415	domain	pyTMHMM	receptor_tm
bos_taurus	IIIc	XM_059881741.1	XP_059737724.1	840	transmembrane_pytmhmm	sig. anchor	20	39	domain	pyTMHMM	n_terminal_signal_anchor
bos_taurus	IIIc	XM_059881741.1	XP_059737724.1	840	kinase_domain	kinase	456	789	domain	interproscan	representative
bos_taurus	IIIc	XM_059881741.1	XP_059737724.1	840	other_domain	FGFR family fingerprint	27	835	domain	interproscan	family_level
bos_taurus	IIIc	XM_059881741.1	XP_059737724.1	840	coding_exon	exon 1 (CDS1)	1	56	exon	figure3C	coordinate_mapped
bos_taurus	IIIc	XM_059881741.1	XP_059737724.1	840	coding_exon	exon 2 (CDS2)	56	145	exon	figure3C	coordinate_mapped
bos_taurus	IIIc	XM_059881741.1	XP_059737724.1	840	coding_exon	exon 3 (CDS3)	145	171	exon	figure3C	coordinate_mapped
bos_taurus	IIIc	XM_059881741.1	XP_059737724.1	840	coding_exon	exon 4 (CDS4)	171	227	exon	figure3C	coordinate_mapped
bos_taurus	IIIc	XM_059881741.1	XP_059737724.1	840	coding_exon	exon 5 (CDS5)	228	269	exon	figure3C	coordinate_mapped
bos_taurus	IIIc	XM_059881741.1	XP_059737724.1	840	coding_exon	exon 6 (CDS6)	269	332	exon	figure3C	coordinate_mapped
bos_taurus	IIIc	XM_059881741.1	XP_059737724.1	840	IIIc_slot	exon 7 (IIIc cassette)	333	382	cassette	figure3C	coordinate_mapped
bos_taurus	IIIc	XM_059881741.1	XP_059737724.1	840	coding_exon	exon 8 (CDS8)	382	450	exon	figure3C	coordinate_mapped
bos_taurus	IIIc	XM_059881741.1	XP_059737724.1	840	coding_exon	exon 9 (CDS9)	450	500	exon	figure3C	coordinate_mapped
bos_taurus	IIIc	XM_059881741.1	XP_059737724.1	840	coding_exon	exon 10 (CDS10)	500	541	exon	figure3C	coordinate_mapped
bos_taurus	IIIc	XM_059881741.1	XP_059737724.1	840	coding_exon	exon 11 (CDS11)	541	578	exon	figure3C	coordinate_mapped
bos_taurus	IIIc	XM_059881741.1	XP_059737724.1	840	coding_exon	exon 12 (CDS12)	578	641	exon	figure3C	coordinate_mapped
bos_taurus	IIIc	XM_059881741.1	XP_059737724.1	840	coding_exon	exon 13 (CDS13)	642	682	exon	figure3C	coordinate_mapped
bos_taurus	IIIc	XM_059881741.1	XP_059737724.1	840	coding_exon	exon 14 (CDS14)	683	706	exon	figure3C	coordinate_mapped
bos_taurus	IIIc	XM_059881741.1	XP_059737724.1	840	coding_exon	exon 15 (CDS15)	706	752	exon	figure3C	coordinate_mapped
bos_taurus	IIIc	XM_059881741.1	XP_059737724.1	840	coding_exon	exon 16 (CDS16)	752	787	exon	figure3C	coordinate_mapped
bos_taurus	IIIc	XM_059881741.1	XP_059737724.1	840	coding_exon	exon 17 (CDS17)	788	840	exon	figure3C	coordinate_mapped
bos_taurus	IIIc	XM_059881741.1	XP_059737724.1	840	warning	signal region supported by N-terminal pyTMHMM anchor (no dedicated signal-peptide predictor)			warning	qc	architecture_supported
bos_taurus	IIIc	XM_059881741.1	XP_059737724.1	840	warning	Ig1/Ig2/Ig3 numbering positional only (no CDD FGFR-specific Ig numbering)			warning	qc	architecture_supported
bos_taurus	IIIc	XM_059881741.1	XP_059737724.1	840	warning	final coding-exon block end clamped to protein length (+1/+2 aa codon-boundary rounding)			warning	qc	architecture_supported
bos_taurus	IIIc	XM_059881741.1	XP_059737724.1	840	warning	coordinates otherwise unchanged			warning	qc	architecture_supported
callithrix_jacchus	IIIb	XM_078346634.1	XP_078202760.1	841	ig_like_domain	Ig1	64	129	domain	interproscan	representative
callithrix_jacchus	IIIb	XM_078346634.1	XP_078202760.1	841	ig_like_domain	Ig2	190	267	domain	interproscan	representative
callithrix_jacchus	IIIb	XM_078346634.1	XP_078202760.1	841	ig_like_domain	Ig3	282	376	domain	interproscan	representative
callithrix_jacchus	IIIb	XM_078346634.1	XP_078202760.1	841	transmembrane_pytmhmm	TM	394	416	domain	pyTMHMM	receptor_tm
callithrix_jacchus	IIIb	XM_078346634.1	XP_078202760.1	841	transmembrane_pytmhmm	sig. anchor	20	39	domain	pyTMHMM	n_terminal_signal_anchor
callithrix_jacchus	IIIb	XM_078346634.1	XP_078202760.1	841	kinase_domain	kinase	457	790	domain	interproscan	representative
callithrix_jacchus	IIIb	XM_078346634.1	XP_078202760.1	841	other_domain	FGFR family fingerprint	27	836	domain	interproscan	family_level
callithrix_jacchus	IIIb	XM_078346634.1	XP_078202760.1	841	coding_exon	exon 1 (CDS1)	1	56	exon	figure3C	coordinate_mapped
callithrix_jacchus	IIIb	XM_078346634.1	XP_078202760.1	841	coding_exon	exon 2 (CDS2)	56	145	exon	figure3C	coordinate_mapped
callithrix_jacchus	IIIb	XM_078346634.1	XP_078202760.1	841	coding_exon	exon 3 (CDS3)	145	171	exon	figure3C	coordinate_mapped
callithrix_jacchus	IIIb	XM_078346634.1	XP_078202760.1	841	coding_exon	exon 4 (CDS4)	171	227	exon	figure3C	coordinate_mapped
callithrix_jacchus	IIIb	XM_078346634.1	XP_078202760.1	841	coding_exon	exon 5 (CDS5)	228	269	exon	figure3C	coordinate_mapped
callithrix_jacchus	IIIb	XM_078346634.1	XP_078202760.1	841	coding_exon	exon 6 (CDS6)	269	332	exon	figure3C	coordinate_mapped
callithrix_jacchus	IIIb	XM_078346634.1	XP_078202760.1	841	IIIb_slot	exon 7 (IIIb cassette)	333	381	cassette	figure3C	coordinate_mapped
callithrix_jacchus	IIIb	XM_078346634.1	XP_078202760.1	841	coding_exon	exon 8 (CDS8)	381	449	exon	figure3C	coordinate_mapped
callithrix_jacchus	IIIb	XM_078346634.1	XP_078202760.1	841	coding_exon	exon 9 (CDS9)	449	499	exon	figure3C	coordinate_mapped
callithrix_jacchus	IIIb	XM_078346634.1	XP_078202760.1	841	coding_exon	exon 10 (CDS10)	499	540	exon	figure3C	coordinate_mapped
callithrix_jacchus	IIIb	XM_078346634.1	XP_078202760.1	841	coding_exon	exon 11 (CDS11)	540	577	exon	figure3C	coordinate_mapped
callithrix_jacchus	IIIb	XM_078346634.1	XP_078202760.1	841	coding_exon	exon 12 (CDS12)	577	640	exon	figure3C	coordinate_mapped
callithrix_jacchus	IIIb	XM_078346634.1	XP_078202760.1	841	coding_exon	exon 13 (CDS13)	641	681	exon	figure3C	coordinate_mapped
callithrix_jacchus	IIIb	XM_078346634.1	XP_078202760.1	841	coding_exon	exon 14 (CDS14)	682	705	exon	figure3C	coordinate_mapped
callithrix_jacchus	IIIb	XM_078346634.1	XP_078202760.1	841	coding_exon	exon 15 (CDS15)	705	751	exon	figure3C	coordinate_mapped
callithrix_jacchus	IIIb	XM_078346634.1	XP_078202760.1	841	coding_exon	exon 16 (CDS16)	751	786	exon	figure3C	coordinate_mapped
callithrix_jacchus	IIIb	XM_078346634.1	XP_078202760.1	841	coding_exon	exon 17 (CDS17)	787	841	exon	figure3C	coordinate_mapped
callithrix_jacchus	IIIb	XM_078346634.1	XP_078202760.1	841	warning	signal region supported by N-terminal pyTMHMM anchor (no dedicated signal-peptide predictor)			warning	qc	architecture_supported
callithrix_jacchus	IIIb	XM_078346634.1	XP_078202760.1	841	warning	Ig1/Ig2/Ig3 numbering positional only (no CDD FGFR-specific Ig numbering)			warning	qc	architecture_supported
callithrix_jacchus	IIIc	XM_078346639.1	XP_078202765.1	840	ig_like_domain	Ig1	64	129	domain	interproscan	representative
callithrix_jacchus	IIIc	XM_078346639.1	XP_078202765.1	840	ig_like_domain	Ig2	190	267	domain	interproscan	representative
callithrix_jacchus	IIIc	XM_078346639.1	XP_078202765.1	840	ig_like_domain	Ig3	285	365	domain	interproscan	representative
callithrix_jacchus	IIIc	XM_078346639.1	XP_078202765.1	840	transmembrane_pytmhmm	TM	393	415	domain	pyTMHMM	receptor_tm
callithrix_jacchus	IIIc	XM_078346639.1	XP_078202765.1	840	transmembrane_pytmhmm	sig. anchor	20	39	domain	pyTMHMM	n_terminal_signal_anchor
callithrix_jacchus	IIIc	XM_078346639.1	XP_078202765.1	840	kinase_domain	kinase	456	789	domain	interproscan	representative
callithrix_jacchus	IIIc	XM_078346639.1	XP_078202765.1	840	other_domain	FGFR family fingerprint	27	835	domain	interproscan	family_level
callithrix_jacchus	IIIc	XM_078346639.1	XP_078202765.1	840	coding_exon	exon 1 (CDS1)	1	56	exon	figure3C	coordinate_mapped
callithrix_jacchus	IIIc	XM_078346639.1	XP_078202765.1	840	coding_exon	exon 2 (CDS2)	56	145	exon	figure3C	coordinate_mapped
callithrix_jacchus	IIIc	XM_078346639.1	XP_078202765.1	840	coding_exon	exon 3 (CDS3)	145	171	exon	figure3C	coordinate_mapped
callithrix_jacchus	IIIc	XM_078346639.1	XP_078202765.1	840	coding_exon	exon 4 (CDS4)	171	227	exon	figure3C	coordinate_mapped
callithrix_jacchus	IIIc	XM_078346639.1	XP_078202765.1	840	coding_exon	exon 5 (CDS5)	228	269	exon	figure3C	coordinate_mapped
callithrix_jacchus	IIIc	XM_078346639.1	XP_078202765.1	840	coding_exon	exon 6 (CDS6)	269	332	exon	figure3C	coordinate_mapped
callithrix_jacchus	IIIc	XM_078346639.1	XP_078202765.1	840	IIIc_slot	exon 7 (IIIc cassette)	333	382	cassette	figure3C	coordinate_mapped
callithrix_jacchus	IIIc	XM_078346639.1	XP_078202765.1	840	coding_exon	exon 8 (CDS8)	382	450	exon	figure3C	coordinate_mapped
callithrix_jacchus	IIIc	XM_078346639.1	XP_078202765.1	840	coding_exon	exon 9 (CDS9)	450	500	exon	figure3C	coordinate_mapped
callithrix_jacchus	IIIc	XM_078346639.1	XP_078202765.1	840	coding_exon	exon 10 (CDS10)	500	541	exon	figure3C	coordinate_mapped
callithrix_jacchus	IIIc	XM_078346639.1	XP_078202765.1	840	coding_exon	exon 11 (CDS11)	541	578	exon	figure3C	coordinate_mapped
callithrix_jacchus	IIIc	XM_078346639.1	XP_078202765.1	840	coding_exon	exon 12 (CDS12)	578	641	exon	figure3C	coordinate_mapped
callithrix_jacchus	IIIc	XM_078346639.1	XP_078202765.1	840	coding_exon	exon 13 (CDS13)	642	682	exon	figure3C	coordinate_mapped
callithrix_jacchus	IIIc	XM_078346639.1	XP_078202765.1	840	coding_exon	exon 14 (CDS14)	683	706	exon	figure3C	coordinate_mapped
callithrix_jacchus	IIIc	XM_078346639.1	XP_078202765.1	840	coding_exon	exon 15 (CDS15)	706	752	exon	figure3C	coordinate_mapped
callithrix_jacchus	IIIc	XM_078346639.1	XP_078202765.1	840	coding_exon	exon 16 (CDS16)	752	787	exon	figure3C	coordinate_mapped
callithrix_jacchus	IIIc	XM_078346639.1	XP_078202765.1	840	coding_exon	exon 17 (CDS17)	788	840	exon	figure3C	coordinate_mapped
callithrix_jacchus	IIIc	XM_078346639.1	XP_078202765.1	840	warning	signal region supported by N-terminal pyTMHMM anchor (no dedicated signal-peptide predictor)			warning	qc	architecture_supported
callithrix_jacchus	IIIc	XM_078346639.1	XP_078202765.1	840	warning	Ig1/Ig2/Ig3 numbering positional only (no CDD FGFR-specific Ig numbering)			warning	qc	architecture_supported
callithrix_jacchus	IIIc	XM_078346639.1	XP_078202765.1	840	warning	final coding-exon block end clamped to protein length (+1/+2 aa codon-boundary rounding)			warning	qc	architecture_supported
callithrix_jacchus	IIIc	XM_078346639.1	XP_078202765.1	840	warning	coordinates otherwise unchanged			warning	qc	architecture_supported
canis_lupus_familiaris	IIIb	NP_001003336.1	NP_001003336.1	707	ig_like_domain	Ig1	56	133	domain	interproscan	representative
canis_lupus_familiaris	IIIb	NP_001003336.1	NP_001003336.1	707	ig_like_domain	Ig2	150	242	domain	interproscan	representative
canis_lupus_familiaris	IIIb	NP_001003336.1	NP_001003336.1	707	transmembrane_pytmhmm	TM	260	282	domain	pyTMHMM	receptor_tm
canis_lupus_familiaris	IIIb	NP_001003336.1	NP_001003336.1	707	kinase_domain	kinase	323	656	domain	interproscan	representative
canis_lupus_familiaris	IIIb	NP_001003336.1	NP_001003336.1	707	other_domain	FGFR family fingerprint	29	702	domain	interproscan	family_level
canis_lupus_familiaris	IIIb	NP_001003336.1	NP_001003336.1	707	IIIb_slot	IIIb cassette (validated reference)	199	244	cassette	validated_reference_coordinate	cassette_only_high_confidence
canis_lupus_familiaris	IIIb	NP_001003336.1	NP_001003336.1	707	warning	signal peptide not annotated (no signal-peptide predictor)			warning	qc	architecture_supported_with_minor_flags
canis_lupus_familiaris	IIIb	NP_001003336.1	NP_001003336.1	707	warning	only 2 Ig-like region(s) detected (FGFR2 expects ~3)			warning	qc	architecture_supported_with_minor_flags
canis_lupus_familiaris	IIIb	NP_001003336.1	NP_001003336.1	707	warning	Ig1/Ig2/Ig3 numbering positional only (no CDD FGFR-specific Ig numbering)			warning	qc	architecture_supported_with_minor_flags
canis_lupus_familiaris	IIIb	NP_001003336.1	NP_001003336.1	707	warning	cassette boundary precision: unknown_codon_phase			warning	qc	architecture_supported_with_minor_flags
canis_lupus_familiaris	IIIb	NP_001003336.1	NP_001003336.1	707	warning	native exon-block display low-confidence			warning	qc	architecture_supported_with_minor_flags
canis_lupus_familiaris	IIIb	NP_001003336.1	NP_001003336.1	707	warning	cassette coordinate validated separately			warning	qc	architecture_supported_with_minor_flags
chrysemys_picta_bellii	IIIb	XM_024109913.3	XP_023965681.1	838	ig_like_domain	Ig1	67	129	domain	interproscan	representative
chrysemys_picta_bellii	IIIb	XM_024109913.3	XP_023965681.1	838	ig_like_domain	Ig2	190	267	domain	interproscan	representative
chrysemys_picta_bellii	IIIb	XM_024109913.3	XP_023965681.1	838	ig_like_domain	Ig3	282	376	domain	interproscan	representative
chrysemys_picta_bellii	IIIb	XM_024109913.3	XP_023965681.1	838	transmembrane_pytmhmm	TM	391	413	domain	pyTMHMM	receptor_tm
chrysemys_picta_bellii	IIIb	XM_024109913.3	XP_023965681.1	838	transmembrane_pytmhmm	sig. anchor	19	41	domain	pyTMHMM	n_terminal_signal_anchor
chrysemys_picta_bellii	IIIb	XM_024109913.3	XP_023965681.1	838	kinase_domain	kinase	454	787	domain	interproscan	representative
chrysemys_picta_bellii	IIIb	XM_024109913.3	XP_023965681.1	838	other_domain	FGFR family fingerprint	28	833	domain	interproscan	family_level
chrysemys_picta_bellii	IIIb	XM_024109913.3	XP_023965681.1	838	coding_exon	exon 1 (CDS1)	1	59	exon	cds_features_native (XM_024109913.3)	native_reconstructed
chrysemys_picta_bellii	IIIb	XM_024109913.3	XP_023965681.1	838	coding_exon	exon 2 (CDS2)	59	146	exon	cds_features_native (XM_024109913.3)	native_reconstructed
chrysemys_picta_bellii	IIIb	XM_024109913.3	XP_023965681.1	838	coding_exon	exon 3 (CDS3)	146	171	exon	cds_features_native (XM_024109913.3)	native_reconstructed
chrysemys_picta_bellii	IIIb	XM_024109913.3	XP_023965681.1	838	coding_exon	exon 4 (CDS4)	171	227	exon	cds_features_native (XM_024109913.3)	native_reconstructed
chrysemys_picta_bellii	IIIb	XM_024109913.3	XP_023965681.1	838	coding_exon	exon 5 (CDS5)	228	269	exon	cds_features_native (XM_024109913.3)	native_reconstructed
chrysemys_picta_bellii	IIIb	XM_024109913.3	XP_023965681.1	838	coding_exon	exon 6 (CDS6)	269	332	exon	cds_features_native (XM_024109913.3)	native_reconstructed
chrysemys_picta_bellii	IIIb	XM_024109913.3	XP_023965681.1	838	IIIb_slot	exon 7 (CDS7)	333	379	cassette	figure3C	coordinate_mapped
chrysemys_picta_bellii	IIIb	XM_024109913.3	XP_023965681.1	838	coding_exon	exon 8 (CDS8)	379	446	exon	cds_features_native (XM_024109913.3)	native_reconstructed
chrysemys_picta_bellii	IIIb	XM_024109913.3	XP_023965681.1	838	coding_exon	exon 9 (CDS9)	447	497	exon	cds_features_native (XM_024109913.3)	native_reconstructed
chrysemys_picta_bellii	IIIb	XM_024109913.3	XP_023965681.1	838	coding_exon	exon 10 (CDS10)	497	538	exon	cds_features_native (XM_024109913.3)	native_reconstructed
chrysemys_picta_bellii	IIIb	XM_024109913.3	XP_023965681.1	838	coding_exon	exon 11 (CDS11)	538	575	exon	cds_features_native (XM_024109913.3)	native_reconstructed
chrysemys_picta_bellii	IIIb	XM_024109913.3	XP_023965681.1	838	coding_exon	exon 12 (CDS12)	575	638	exon	cds_features_native (XM_024109913.3)	native_reconstructed
chrysemys_picta_bellii	IIIb	XM_024109913.3	XP_023965681.1	838	coding_exon	exon 13 (CDS13)	639	679	exon	cds_features_native (XM_024109913.3)	native_reconstructed
chrysemys_picta_bellii	IIIb	XM_024109913.3	XP_023965681.1	838	coding_exon	exon 14 (CDS14)	680	703	exon	cds_features_native (XM_024109913.3)	native_reconstructed
chrysemys_picta_bellii	IIIb	XM_024109913.3	XP_023965681.1	838	coding_exon	exon 15 (CDS15)	703	749	exon	cds_features_native (XM_024109913.3)	native_reconstructed
chrysemys_picta_bellii	IIIb	XM_024109913.3	XP_023965681.1	838	coding_exon	exon 16 (CDS16)	749	784	exon	cds_features_native (XM_024109913.3)	native_reconstructed
chrysemys_picta_bellii	IIIb	XM_024109913.3	XP_023965681.1	838	coding_exon	exon 17 (CDS17)	785	838	exon	cds_features_native (XM_024109913.3)	native_reconstructed
chrysemys_picta_bellii	IIIb	XM_024109913.3	XP_023965681.1	838	warning	signal region supported by N-terminal pyTMHMM anchor (no dedicated signal-peptide predictor)			warning	qc	architecture_supported
chrysemys_picta_bellii	IIIb	XM_024109913.3	XP_023965681.1	838	warning	Ig1/Ig2/Ig3 numbering positional only (no CDD FGFR-specific Ig numbering)			warning	qc	architecture_supported
chrysemys_picta_bellii	IIIb	XM_024109913.3	XP_023965681.1	838	warning	coding-exon blocks reconstructed from native CDS (display-coordinate sanitation)			warning	qc	architecture_supported
chrysemys_picta_bellii	IIIb	XM_024109913.3	XP_023965681.1	838	warning	biology unchanged			warning	qc	architecture_supported
chrysemys_picta_bellii	IIIc	XM_065552341.1	XP_065408413.1	840	ig_like_domain	Ig1	67	129	domain	interproscan	representative
chrysemys_picta_bellii	IIIc	XM_065552341.1	XP_065408413.1	840	ig_like_domain	Ig2	190	267	domain	interproscan	representative
chrysemys_picta_bellii	IIIc	XM_065552341.1	XP_065408413.1	840	ig_like_domain	Ig3	284	365	domain	interproscan	representative
chrysemys_picta_bellii	IIIc	XM_065552341.1	XP_065408413.1	840	transmembrane_pytmhmm	TM	393	415	domain	pyTMHMM	receptor_tm
chrysemys_picta_bellii	IIIc	XM_065552341.1	XP_065408413.1	840	transmembrane_pytmhmm	sig. anchor	19	41	domain	pyTMHMM	n_terminal_signal_anchor
chrysemys_picta_bellii	IIIc	XM_065552341.1	XP_065408413.1	840	kinase_domain	kinase	456	789	domain	interproscan	representative
chrysemys_picta_bellii	IIIc	XM_065552341.1	XP_065408413.1	840	other_domain	FGFR family fingerprint	28	835	domain	interproscan	family_level
chrysemys_picta_bellii	IIIc	XM_065552341.1	XP_065408413.1	840	coding_exon	exon 1 (CDS1)	1	59	exon	figure3C	coordinate_mapped
chrysemys_picta_bellii	IIIc	XM_065552341.1	XP_065408413.1	840	coding_exon	exon 2 (CDS2)	59	146	exon	figure3C	coordinate_mapped
chrysemys_picta_bellii	IIIc	XM_065552341.1	XP_065408413.1	840	coding_exon	exon 3 (CDS3)	146	171	exon	figure3C	coordinate_mapped
chrysemys_picta_bellii	IIIc	XM_065552341.1	XP_065408413.1	840	coding_exon	exon 4 (CDS4)	171	227	exon	figure3C	coordinate_mapped
chrysemys_picta_bellii	IIIc	XM_065552341.1	XP_065408413.1	840	coding_exon	exon 5 (CDS5)	228	269	exon	figure3C	coordinate_mapped
chrysemys_picta_bellii	IIIc	XM_065552341.1	XP_065408413.1	840	coding_exon	exon 6 (CDS6)	269	332	exon	figure3C	coordinate_mapped
chrysemys_picta_bellii	IIIc	XM_065552341.1	XP_065408413.1	840	IIIc_slot	exon 7 (IIIc cassette)	333	379	cassette	figure3C	coordinate_mapped
chrysemys_picta_bellii	IIIc	XM_065552341.1	XP_065408413.1	840	coding_exon	exon 8 (CDS8)	379	446	exon	figure3C	coordinate_mapped
chrysemys_picta_bellii	IIIc	XM_065552341.1	XP_065408413.1	840	coding_exon	exon 9 (CDS9)	447	497	exon	figure3C	coordinate_mapped
chrysemys_picta_bellii	IIIc	XM_065552341.1	XP_065408413.1	840	coding_exon	exon 10 (CDS10)	497	538	exon	figure3C	coordinate_mapped
