species	assembly_accession	annotation_source	annotation_release_or_date	seqid	fgfr2_gene_id	fgfr2_transcript_id	fgfr2_protein_id	fgfr2_start	fgfr2_end	fgfr2_strand	neighbor_rank	neighbor_side	neighbor_gene_id	neighbor_symbol_raw	neighbor_start	neighbor_end	neighbor_strand	neighbor_biotype	neighbor_protein_id	neighbor_protein_sequence_available	distance_to_fgfr2	source_file	extraction_status	extraction_warning
pongo_abelii	GCF_028885655.2	NCBI RefSeq (datasets genomic.gff)	NHGRI_mPonAbe1-v2.1_pri	NC_071993.2	GeneID:100171540	XM_024252936;XM_024252936.3	NP_001124693.2	128552204	128671688	-	9	downstream	GeneID:100457373	TIAL1	126631185	126652276	-	protein_coding	XP_024109405.1	true	1899928	external:NCBI/GCF_028885655.2/genomic.gff	neighborhood_extracted	
pongo_abelii	GCF_028885655.2	NCBI RefSeq (datasets genomic.gff)	NHGRI_mPonAbe1-v2.1_pri	NC_071993.2	GeneID:100171540	XM_024252936;XM_024252936.3	NP_001124693.2	128552204	128671688	-	10	downstream	GeneID:100436385	LOC100436385	126619178	126620155	+	protein_coding	XP_054378934.2	true	1932049	external:NCBI/GCF_028885655.2/genomic.gff	neighborhood_extracted	
pongo_abelii	GCF_028885655.2	NCBI RefSeq (datasets genomic.gff)	NHGRI_mPonAbe1-v2.1_pri	NC_071993.2	GeneID:100171540	XM_024252936;XM_024252936.3	NP_001124693.2	128552204	128671688	-	1	upstream	GeneID:100433801	LOC100433801	128786600	128786980	+	protein_coding	XP_054377816.1	true	114912	external:NCBI/GCF_028885655.2/genomic.gff	neighborhood_extracted	
pongo_abelii	GCF_028885655.2	NCBI RefSeq (datasets genomic.gff)	NHGRI_mPonAbe1-v2.1_pri	NC_071993.2	GeneID:100171540	XM_024252936;XM_024252936.3	NP_001124693.2	128552204	128671688	-	2	upstream	GeneID:100172501	ATE1	128814608	129002472	-	protein_coding	XP_063583160.1	true	142920	external:NCBI/GCF_028885655.2/genomic.gff	neighborhood_extracted	
pongo_abelii	GCF_028885655.2	NCBI RefSeq (datasets genomic.gff)	NHGRI_mPonAbe1-v2.1_pri	NC_071993.2	GeneID:100171540	XM_024252936;XM_024252936.3	NP_001124693.2	128552204	128671688	-	3	upstream	GeneID:100434181	NSMCE4A	129026805	129044436	-	protein_coding	XP_003780694.2	true	355117	external:NCBI/GCF_028885655.2/genomic.gff	neighborhood_extracted	
pongo_abelii	GCF_028885655.2	NCBI RefSeq (datasets genomic.gff)	NHGRI_mPonAbe1-v2.1_pri	NC_071993.2	GeneID:100171540	XM_024252936;XM_024252936.3	NP_001124693.2	128552204	128671688	-	4	upstream	GeneID:100436049	TACC2	129092058	129322011	+	protein_coding	XP_054378943.2	true	420370	external:NCBI/GCF_028885655.2/genomic.gff	neighborhood_extracted	
pongo_abelii	GCF_028885655.2	NCBI RefSeq (datasets genomic.gff)	NHGRI_mPonAbe1-v2.1_pri	NC_071993.2	GeneID:100171540	XM_024252936;XM_024252936.3	NP_001124693.2	128552204	128671688	-	5	upstream	GeneID:100436678	BTBD16	129338739	129406212	+	protein_coding	XP_054378965.2	true	667051	external:NCBI/GCF_028885655.2/genomic.gff	neighborhood_extracted	
pongo_abelii	GCF_028885655.2	NCBI RefSeq (datasets genomic.gff)	NHGRI_mPonAbe1-v2.1_pri	NC_071993.2	GeneID:100171540	XM_024252936;XM_024252936.3	NP_001124693.2	128552204	128671688	-	6	upstream	GeneID:100174594	PLEKHA1	129441056	129498723	+	protein_coding	XP_054377744.1	true	769368	external:NCBI/GCF_028885655.2/genomic.gff	neighborhood_extracted	
pongo_abelii	GCF_028885655.2	NCBI RefSeq (datasets genomic.gff)	NHGRI_mPonAbe1-v2.1_pri	NC_071993.2	GeneID:100171540	XM_024252936;XM_024252936.3	NP_001124693.2	128552204	128671688	-	7	upstream	GeneID:100437793	ARMS2	129516712	129523286	+	protein_coding	XP_063583308.1	true	845024	external:NCBI/GCF_028885655.2/genomic.gff	neighborhood_extracted	
pongo_abelii	GCF_028885655.2	NCBI RefSeq (datasets genomic.gff)	NHGRI_mPonAbe1-v2.1_pri	NC_071993.2	GeneID:100171540	XM_024252936;XM_024252936.3	NP_001124693.2	128552204	128671688	-	8	upstream	GeneID:100437050	HTRA1	129527355	129582185	+	protein_coding	XP_002821267.3	true	855667	external:NCBI/GCF_028885655.2/genomic.gff	neighborhood_extracted	
pongo_abelii	GCF_028885655.2	NCBI RefSeq (datasets genomic.gff)	NHGRI_mPonAbe1-v2.1_pri	NC_071993.2	GeneID:100171540	XM_024252936;XM_024252936.3	NP_001124693.2	128552204	128671688	-	9	upstream	GeneID:100438168	LOC100438168	129628228	129710355	+	protein_coding	XP_063583309.1	true	956540	external:NCBI/GCF_028885655.2/genomic.gff	neighborhood_extracted	
pongo_abelii	GCF_028885655.2	NCBI RefSeq (datasets genomic.gff)	NHGRI_mPonAbe1-v2.1_pri	NC_071993.2	GeneID:100171540	XM_024252936;XM_024252936.3	NP_001124693.2	128552204	128671688	-	10	upstream	GeneID:129048376	SPADH	129742255	129748899	+	protein_coding	XP_054378968.1	true	1070567	external:NCBI/GCF_028885655.2/genomic.gff	neighborhood_extracted	
macaca_mulatta	GCF_049350105.2	NCBI RefSeq (datasets genomic.gff)	T2T-MMU8v2.0	NC_133414.1	GeneID:715949	XM_015148329.3;XM_077947649.1	XP_077803780.1	133566980	133689745	-	1	downstream	GeneID:714990	WDR11	132963015	133018305	+	protein_coding	NP_001253758.1	true	548675	external:NCBI/GCF_049350105.2/genomic.gff	neighborhood_extracted	
macaca_mulatta	GCF_049350105.2	NCBI RefSeq (datasets genomic.gff)	T2T-MMU8v2.0	NC_133414.1	GeneID:715949	XM_015148329.3;XM_077947649.1	XP_077803780.1	133566980	133689745	-	2	downstream	GeneID:704483	PLPP4	132566250	132700946	+	protein_coding	NP_001253632.1	true	866034	external:NCBI/GCF_049350105.2/genomic.gff	neighborhood_extracted	
macaca_mulatta	GCF_049350105.2	NCBI RefSeq (datasets genomic.gff)	T2T-MMU8v2.0	NC_133414.1	GeneID:715949	XM_015148329.3;XM_077947649.1	XP_077803780.1	133566980	133689745	-	3	downstream	GeneID:704155	SEC23IP	131995521	132046814	+	protein_coding	XP_001100615.3	true	1520166	external:NCBI/GCF_049350105.2/genomic.gff	neighborhood_extracted	
macaca_mulatta	GCF_049350105.2	NCBI RefSeq (datasets genomic.gff)	T2T-MMU8v2.0	NC_133414.1	GeneID:715949	XM_015148329.3;XM_077947649.1	XP_077803780.1	133566980	133689745	-	4	downstream	GeneID:704028	MCMBP	131930946	131975623	-	protein_coding	XP_015003797.1	true	1591357	external:NCBI/GCF_049350105.2/genomic.gff	neighborhood_extracted	
macaca_mulatta	GCF_049350105.2	NCBI RefSeq (datasets genomic.gff)	T2T-MMU8v2.0	NC_133414.1	GeneID:715949	XM_015148329.3;XM_077947649.1	XP_077803780.1	133566980	133689745	-	5	downstream	GeneID:703808	INPP5F	131827979	131930310	+	protein_coding	XP_077803762.1	true	1636670	external:NCBI/GCF_049350105.2/genomic.gff	neighborhood_extracted	
macaca_mulatta	GCF_049350105.2	NCBI RefSeq (datasets genomic.gff)	T2T-MMU8v2.0	NC_133414.1	GeneID:715949	XM_015148329.3;XM_077947649.1	XP_077803780.1	133566980	133689745	-	6	downstream	GeneID:714420	BAG3	131749442	131776386	+	protein_coding	XP_015003656.3	true	1790594	external:NCBI/GCF_049350105.2/genomic.gff	neighborhood_extracted	
macaca_mulatta	GCF_049350105.2	NCBI RefSeq (datasets genomic.gff)	T2T-MMU8v2.0	NC_133414.1	GeneID:715949	XM_015148329.3;XM_077947649.1	XP_077803780.1	133566980	133689745	-	7	downstream	GeneID:703249	TIAL1	131670125	131691923	-	protein_coding	XP_015003792.1	true	1875057	external:NCBI/GCF_049350105.2/genomic.gff	neighborhood_extracted	
macaca_mulatta	GCF_049350105.2	NCBI RefSeq (datasets genomic.gff)	T2T-MMU8v2.0	NC_133414.1	GeneID:715949	XM_015148329.3;XM_077947649.1	XP_077803780.1	133566980	133689745	-	8	downstream	GeneID:144331357	LOC144331357	131641691	131646104	+	protein_coding	XP_077803771.1	true	1920876	external:NCBI/GCF_049350105.2/genomic.gff	neighborhood_extracted	
macaca_mulatta	GCF_049350105.2	NCBI RefSeq (datasets genomic.gff)	T2T-MMU8v2.0	NC_133414.1	GeneID:715949	XM_015148329.3;XM_077947649.1	XP_077803780.1	133566980	133689745	-	9	downstream	GeneID:703125	RGS10	131599334	131641594	-	protein_coding	NP_001248583.1	true	1925386	external:NCBI/GCF_049350105.2/genomic.gff	neighborhood_extracted	
macaca_mulatta	GCF_049350105.2	NCBI RefSeq (datasets genomic.gff)	T2T-MMU8v2.0	NC_133414.1	GeneID:715949	XM_015148329.3;XM_077947649.1	XP_077803780.1	133566980	133689745	-	10	downstream	GeneID:144331047	LOC144331047	131405733	131423882	-	protein_coding	XP_077801766.1	true	2143098	external:NCBI/GCF_049350105.2/genomic.gff	neighborhood_extracted	
macaca_mulatta	GCF_049350105.2	NCBI RefSeq (datasets genomic.gff)	T2T-MMU8v2.0	NC_133414.1	GeneID:715949	XM_015148329.3;XM_077947649.1	XP_077803780.1	133566980	133689745	-	1	upstream	GeneID:705248	ATE1	133835862	134021502	-	protein_coding	XP_077803845.1	true	146117	external:NCBI/GCF_049350105.2/genomic.gff	neighborhood_extracted	
macaca_mulatta	GCF_049350105.2	NCBI RefSeq (datasets genomic.gff)	T2T-MMU8v2.0	NC_133414.1	GeneID:715949	XM_015148329.3;XM_077947649.1	XP_077803780.1	133566980	133689745	-	2	upstream	GeneID:705375	NSMCE4A	134040701	134058974	-	protein_coding	XP_077803855.1	true	350956	external:NCBI/GCF_049350105.2/genomic.gff	neighborhood_extracted	
macaca_mulatta	GCF_049350105.2	NCBI RefSeq (datasets genomic.gff)	T2T-MMU8v2.0	NC_133414.1	GeneID:715949	XM_015148329.3;XM_077947649.1	XP_077803780.1	133566980	133689745	-	3	upstream	GeneID:705497	TACC2	134073087	134337955	+	protein_coding	XP_077803787.1	true	383342	external:NCBI/GCF_049350105.2/genomic.gff	neighborhood_extracted	
macaca_mulatta	GCF_049350105.2	NCBI RefSeq (datasets genomic.gff)	T2T-MMU8v2.0	NC_133414.1	GeneID:715949	XM_015148329.3;XM_077947649.1	XP_077803780.1	133566980	133689745	-	4	upstream	GeneID:705610	BTBD16	134343571	134422074	+	protein_coding	XP_028682791.2	true	653826	external:NCBI/GCF_049350105.2/genomic.gff	neighborhood_extracted	
macaca_mulatta	GCF_049350105.2	NCBI RefSeq (datasets genomic.gff)	T2T-MMU8v2.0	NC_133414.1	GeneID:715949	XM_015148329.3;XM_077947649.1	XP_077803780.1	133566980	133689745	-	5	upstream	GeneID:705731	PLEKHA1	134458453	134515563	+	protein_coding	XP_001103307.3	true	768708	external:NCBI/GCF_049350105.2/genomic.gff	neighborhood_extracted	
macaca_mulatta	GCF_049350105.2	NCBI RefSeq (datasets genomic.gff)	T2T-MMU8v2.0	NC_133414.1	GeneID:715949	XM_015148329.3;XM_077947649.1	XP_077803780.1	133566980	133689745	-	6	upstream	GeneID:100427910	ARMS2	134532540	134537643	+	protein_coding	XP_077804114.1	true	842795	external:NCBI/GCF_049350105.2/genomic.gff	neighborhood_extracted	
macaca_mulatta	GCF_049350105.2	NCBI RefSeq (datasets genomic.gff)	T2T-MMU8v2.0	NC_133414.1	GeneID:715949	XM_015148329.3;XM_077947649.1	XP_077803780.1	133566980	133689745	-	7	upstream	GeneID:705855	HTRA1	134544238	134596902	+	protein_coding	NP_001245105.1	true	854493	external:NCBI/GCF_049350105.2/genomic.gff	neighborhood_extracted	
macaca_mulatta	GCF_049350105.2	NCBI RefSeq (datasets genomic.gff)	T2T-MMU8v2.0	NC_133414.1	GeneID:715949	XM_015148329.3;XM_077947649.1	XP_077803780.1	133566980	133689745	-	8	upstream	GeneID:574192	DMBT1	134643208	134739921	+	protein_coding	XP_077803880.1	true	953463	external:NCBI/GCF_049350105.2/genomic.gff	neighborhood_extracted	
macaca_mulatta	GCF_049350105.2	NCBI RefSeq (datasets genomic.gff)	T2T-MMU8v2.0	NC_133414.1	GeneID:715949	XM_015148329.3;XM_077947649.1	XP_077803780.1	133566980	133689745	-	9	upstream	GeneID:114670057	SPADH	134772246	134779395	+	protein_coding	XP_028682798.1	true	1082501	external:NCBI/GCF_049350105.2/genomic.gff	neighborhood_extracted	
macaca_mulatta	GCF_049350105.2	NCBI RefSeq (datasets genomic.gff)	T2T-MMU8v2.0	NC_133414.1	GeneID:715949	XM_015148329.3;XM_077947649.1	XP_077803780.1	133566980	133689745	-	10	upstream	GeneID:706212	C9H10orf120	134796034	134820053	-	protein_coding	XP_077801346.1	true	1106289	external:NCBI/GCF_049350105.2/genomic.gff	neighborhood_extracted	
callithrix_jacchus	GCF_049354715.1	NCBI RefSeq (datasets genomic.gff)	calJac240_pri	NC_133513.1	GeneID:100393573	XM_078346634.1;XM_078346639.1	XP_035125190.1	114891195	115009071	-	1	downstream	GeneID:100389472	WDR11	114270239	114330102	+	protein_coding	XP_035125170.1	true	561093	external:NCBI/GCF_049354715.1/genomic.gff	neighborhood_extracted	
callithrix_jacchus	GCF_049354715.1	NCBI RefSeq (datasets genomic.gff)	calJac240_pri	NC_133513.1	GeneID:100393573	XM_078346634.1;XM_078346639.1	XP_035125190.1	114891195	115009071	-	2	downstream	GeneID:100387419	PLPP4	113859746	114046989	+	protein_coding	XP_054099354.1	true	844206	external:NCBI/GCF_049354715.1/genomic.gff	neighborhood_extracted	
callithrix_jacchus	GCF_049354715.1	NCBI RefSeq (datasets genomic.gff)	calJac240_pri	NC_133513.1	GeneID:100393573	XM_078346634.1;XM_078346639.1	XP_035125190.1	114891195	115009071	-	3	downstream	GeneID:108587771	LOC108587771	113302035	113304475	-	protein_coding	XP_017818699.2	true	1586720	external:NCBI/GCF_049354715.1/genomic.gff	neighborhood_extracted	
callithrix_jacchus	GCF_049354715.1	NCBI RefSeq (datasets genomic.gff)	calJac240_pri	NC_133513.1	GeneID:100393573	XM_078346634.1;XM_078346639.1	XP_035125190.1	114891195	115009071	-	4	downstream	GeneID:108587844	LOC108587844	113217362	113301552	-	protein_coding	XP_078202990.1	true	1589643	external:NCBI/GCF_049354715.1/genomic.gff	neighborhood_extracted	
callithrix_jacchus	GCF_049354715.1	NCBI RefSeq (datasets genomic.gff)	calJac240_pri	NC_133513.1	GeneID:100393573	XM_078346634.1;XM_078346639.1	XP_035125190.1	114891195	115009071	-	5	downstream	GeneID:118146404	LOC118146404	113164425	113174404	-	protein_coding	XP_054099352.1	true	1716791	external:NCBI/GCF_049354715.1/genomic.gff	neighborhood_extracted	
callithrix_jacchus	GCF_049354715.1	NCBI RefSeq (datasets genomic.gff)	calJac240_pri	NC_133513.1	GeneID:100393573	XM_078346634.1;XM_078346639.1	XP_035125190.1	114891195	115009071	-	6	downstream	GeneID:100414326	BAG3	113146778	113174970	-	protein_coding	XP_035125159.1	true	1716225	external:NCBI/GCF_049354715.1/genomic.gff	neighborhood_extracted	
callithrix_jacchus	GCF_049354715.1	NCBI RefSeq (datasets genomic.gff)	calJac240_pri	NC_133513.1	GeneID:100393573	XM_078346634.1;XM_078346639.1	XP_035125190.1	114891195	115009071	-	7	downstream	GeneID:118146093	LOC118146093	113127709	113151866	+	protein_coding	XP_054099350.2	true	1739329	external:NCBI/GCF_049354715.1/genomic.gff	neighborhood_extracted	
callithrix_jacchus	GCF_049354715.1	NCBI RefSeq (datasets genomic.gff)	calJac240_pri	NC_133513.1	GeneID:100393573	XM_078346634.1;XM_078346639.1	XP_035125190.1	114891195	115009071	-	8	downstream	GeneID:100386345	INPP5F	112989943	113096527	-	protein_coding	XP_035125154.2	true	1794668	external:NCBI/GCF_049354715.1/genomic.gff	neighborhood_extracted	
callithrix_jacchus	GCF_049354715.1	NCBI RefSeq (datasets genomic.gff)	calJac240_pri	NC_133513.1	GeneID:100393573	XM_078346634.1;XM_078346639.1	XP_035125190.1	114891195	115009071	-	9	downstream	GeneID:100385632	MCMBP	112943967	112989307	+	protein_coding	XP_002756707.1	true	1901888	external:NCBI/GCF_049354715.1/genomic.gff	neighborhood_extracted	
callithrix_jacchus	GCF_049354715.1	NCBI RefSeq (datasets genomic.gff)	calJac240_pri	NC_133513.1	GeneID:100393573	XM_078346634.1;XM_078346639.1	XP_035125190.1	114891195	115009071	-	10	downstream	GeneID:100387061	SEC23IP	112870575	112933414	-	protein_coding	XP_078202756.1	true	1957781	external:NCBI/GCF_049354715.1/genomic.gff	neighborhood_extracted	
callithrix_jacchus	GCF_049354715.1	NCBI RefSeq (datasets genomic.gff)	calJac240_pri	NC_133513.1	GeneID:100393573	XM_078346634.1;XM_078346639.1	XP_035125190.1	114891195	115009071	-	1	upstream	GeneID:118146411	LOC118146411	115021405	115155350	-	protein_coding	XP_078202820.1	true	12334	external:NCBI/GCF_049354715.1/genomic.gff	neighborhood_extracted	
callithrix_jacchus	GCF_049354715.1	NCBI RefSeq (datasets genomic.gff)	calJac240_pri	NC_133513.1	GeneID:100393573	XM_078346634.1;XM_078346639.1	XP_035125190.1	114891195	115009071	-	2	upstream	GeneID:100396459	ATE1	115159624	115317729	-	protein_coding	XP_078202811.1	true	150553	external:NCBI/GCF_049354715.1/genomic.gff	neighborhood_extracted	
callithrix_jacchus	GCF_049354715.1	NCBI RefSeq (datasets genomic.gff)	calJac240_pri	NC_133513.1	GeneID:100393573	XM_078346634.1;XM_078346639.1	XP_035125190.1	114891195	115009071	-	3	upstream	GeneID:128929351	LOC128929351	115317269	115324383	+	protein_coding	XP_078202819.1	true	308198	external:NCBI/GCF_049354715.1/genomic.gff	neighborhood_extracted	
callithrix_jacchus	GCF_049354715.1	NCBI RefSeq (datasets genomic.gff)	calJac240_pri	NC_133513.1	GeneID:100393573	XM_078346634.1;XM_078346639.1	XP_035125190.1	114891195	115009071	-	4	upstream	GeneID:100397321	NSMCE4A	115345614	115362187	-	protein_coding	XP_002756730.1	true	336543	external:NCBI/GCF_049354715.1/genomic.gff	neighborhood_extracted	
callithrix_jacchus	GCF_049354715.1	NCBI RefSeq (datasets genomic.gff)	calJac240_pri	NC_133513.1	GeneID:100393573	XM_078346634.1;XM_078346639.1	XP_035125190.1	114891195	115009071	-	5	upstream	GeneID:100393935	TACC2	115379643	115625715	+	protein_coding	XP_035125208.3	true	370572	external:NCBI/GCF_049354715.1/genomic.gff	neighborhood_extracted	
callithrix_jacchus	GCF_049354715.1	NCBI RefSeq (datasets genomic.gff)	calJac240_pri	NC_133513.1	GeneID:100393573	XM_078346634.1;XM_078346639.1	XP_035125190.1	114891195	115009071	-	6	upstream	GeneID:100397687	BTBD16	115648490	115718180	+	protein_coding	XP_035125227.3	true	639419	external:NCBI/GCF_049354715.1/genomic.gff	neighborhood_extracted	
callithrix_jacchus	GCF_049354715.1	NCBI RefSeq (datasets genomic.gff)	calJac240_pri	NC_133513.1	GeneID:100393573	XM_078346634.1;XM_078346639.1	XP_035125190.1	114891195	115009071	-	7	upstream	GeneID:128929354	LOC128929354	115761586	115766760	-	protein_coding	XP_078202827.1	true	752515	external:NCBI/GCF_049354715.1/genomic.gff	neighborhood_extracted	
callithrix_jacchus	GCF_049354715.1	NCBI RefSeq (datasets genomic.gff)	calJac240_pri	NC_133513.1	GeneID:100393573	XM_078346634.1;XM_078346639.1	XP_035125190.1	114891195	115009071	-	8	upstream	GeneID:100398047	PLEKHA1	115765744	115832760	+	protein_coding	XP_078202824.1	true	756673	external:NCBI/GCF_049354715.1/genomic.gff	neighborhood_extracted	
callithrix_jacchus	GCF_049354715.1	NCBI RefSeq (datasets genomic.gff)	calJac240_pri	NC_133513.1	GeneID:100393573	XM_078346634.1;XM_078346639.1	XP_035125190.1	114891195	115009071	-	9	upstream	GeneID:100398405	ARMS2	115859630	115861736	+	protein_coding	XP_035125243.3	true	850559	external:NCBI/GCF_049354715.1/genomic.gff	neighborhood_extracted	
callithrix_jacchus	GCF_049354715.1	NCBI RefSeq (datasets genomic.gff)	calJac240_pri	NC_133513.1	GeneID:100393573	XM_078346634.1;XM_078346639.1	XP_035125190.1	114891195	115009071	-	10	upstream	GeneID:100398769	HTRA1	115867781	115920146	+	protein_coding	XP_035125242.2	true	858710	external:NCBI/GCF_049354715.1/genomic.gff	neighborhood_extracted	
mus_musculus	GCF_000001635.27	NCBI RefSeq (datasets genomic.gff)	GRCm39	NC_000073.7	GeneID:14183	ENSMUST00000117691;ENSMUST00000122054	NP_001334567.1	129764181	129868538	-	1	downstream	GeneID:207425	Wdr11	129193373	129237462	+	protein_coding	XP_030098166.1	true	526719	external:NCBI/GCF_000001635.27/genomic.gff	neighborhood_extracted	
mus_musculus	GCF_000001635.27	NCBI RefSeq (datasets genomic.gff)	GRCm39	NC_000073.7	GeneID:14183	ENSMUST00000117691;ENSMUST00000122054	NP_001334567.1	129764181	129868538	-	2	downstream	GeneID:381925	Plpp4	128858114	128993138	+	protein_coding	XP_017177812.1	true	771043	external:NCBI/GCF_000001635.27/genomic.gff	neighborhood_extracted	
mus_musculus	GCF_000001635.27	NCBI RefSeq (datasets genomic.gff)	GRCm39	NC_000073.7	GeneID:14183	ENSMUST00000117691;ENSMUST00000122054	NP_001334567.1	129764181	129868538	-	3	downstream	GeneID:207352	Sec23ip	128346667	128386560	+	protein_coding	NP_001025153.2	true	1377621	external:NCBI/GCF_000001635.27/genomic.gff	neighborhood_extracted	
mus_musculus	GCF_000001635.27	NCBI RefSeq (datasets genomic.gff)	GRCm39	NC_000073.7	GeneID:14183	ENSMUST00000117691;ENSMUST00000122054	NP_001334567.1	129764181	129868538	-	4	downstream	GeneID:210711	Mcmbp	128298165	128342153	-	protein_coding	NP_666067.1	true	1422028	external:NCBI/GCF_000001635.27/genomic.gff	neighborhood_extracted	
mus_musculus	GCF_000001635.27	NCBI RefSeq (datasets genomic.gff)	GRCm39	NC_000073.7	GeneID:14183	ENSMUST00000117691;ENSMUST00000122054	NP_001334567.1	129764181	129868538	-	5	downstream	GeneID:101490	Inpp5f	128212905	128298161	+	protein_coding	XP_036008419.1	true	1466020	external:NCBI/GCF_000001635.27/genomic.gff	neighborhood_extracted	
mus_musculus	GCF_000001635.27	NCBI RefSeq (datasets genomic.gff)	GRCm39	NC_000073.7	GeneID:14183	ENSMUST00000117691;ENSMUST00000122054	NP_001334567.1	129764181	129868538	-	6	downstream	GeneID:29810	Bag3	128125307	128148705	+	protein_coding	NP_038891.4	true	1615476	external:NCBI/GCF_000001635.27/genomic.gff	neighborhood_extracted	
mus_musculus	GCF_000001635.27	NCBI RefSeq (datasets genomic.gff)	GRCm39	NC_000073.7	GeneID:14183	ENSMUST00000117691;ENSMUST00000122054	NP_001334567.1	129764181	129868538	-	7	downstream	GeneID:21843	Tial1	128041496	128063450	-	protein_coding	XP_006507634.1	true	1700731	external:NCBI/GCF_000001635.27/genomic.gff	neighborhood_extracted	
mus_musculus	GCF_000001635.27	NCBI RefSeq (datasets genomic.gff)	GRCm39	NC_000073.7	GeneID:14183	ENSMUST00000117691;ENSMUST00000122054	NP_001334567.1	129764181	129868538	-	8	downstream	GeneID:67865	Rgs10	127975345	128020993	-	protein_coding	NP_001405810.1	true	1743188	external:NCBI/GCF_000001635.27/genomic.gff	neighborhood_extracted	
mus_musculus	GCF_000001635.27	NCBI RefSeq (datasets genomic.gff)	GRCm39	NC_000073.7	GeneID:14183	ENSMUST00000117691;ENSMUST00000122054	NP_001334567.1	129764181	129868538	-	9	downstream	GeneID:170812	Ahsp	127902016	127902926	+	protein_coding	NP_573508.1	true	1861255	external:NCBI/GCF_000001635.27/genomic.gff	neighborhood_extracted	
