species	isoform	final_isoform_label	transcript_id	protein_id	protein_length	boundary_type	boundary_label	boundary_aa	nearest_domain_label	nearest_domain_class	nearest_domain_start_aa	nearest_domain_end_aa	nearest_domain_boundary_type	distance_to_nearest_domain_boundary	boundary_class	architecture_qc_status	exon_block_display_status	source_coordinate_status	notes
ambystoma_mexicanum	IIIc	IIIc	XM_069611955.1	XP_069468056.1	838	coding_exon_start	exon 2 (CDS2)	56	Ig1	Ig-like	58	144	start	2	aligned_to_domain_boundary	architecture_supported	native_exon_blocks_reconstructed	reconstruct_from_native_cds	coding-exon boundary (context)
ambystoma_mexicanum	IIIc	IIIc	XM_069611955.1	XP_069468056.1	838	coding_exon_end	exon 2 (CDS2)	145	Ig1	Ig-like	58	144	end	1	aligned_to_domain_boundary	architecture_supported	native_exon_blocks_reconstructed	reconstruct_from_native_cds	coding-exon boundary (context)
ambystoma_mexicanum	IIIc	IIIc	XM_069611955.1	XP_069468056.1	838	coding_exon_start	exon 3 (CDS3)	145	Ig1	Ig-like	58	144	end	1	aligned_to_domain_boundary	architecture_supported	native_exon_blocks_reconstructed	reconstruct_from_native_cds	coding-exon boundary (context)
ambystoma_mexicanum	IIIc	IIIc	XM_069611955.1	XP_069468056.1	838	coding_exon_end	exon 3 (CDS3)	170	Ig2	Ig-like	189	266	start	19	between_domains	architecture_supported	native_exon_blocks_reconstructed	reconstruct_from_native_cds	coding-exon boundary (context)
ambystoma_mexicanum	IIIc	IIIc	XM_069611955.1	XP_069468056.1	838	coding_exon_start	exon 4 (CDS4)	170	Ig2	Ig-like	189	266	start	19	between_domains	architecture_supported	native_exon_blocks_reconstructed	reconstruct_from_native_cds	coding-exon boundary (context)
ambystoma_mexicanum	IIIc	IIIc	XM_069611955.1	XP_069468056.1	838	coding_exon_end	exon 4 (CDS4)	226	Ig2	Ig-like	189	266	start	37	within_domain	architecture_supported	native_exon_blocks_reconstructed	reconstruct_from_native_cds	coding-exon boundary (context)
ambystoma_mexicanum	IIIc	IIIc	XM_069611955.1	XP_069468056.1	838	coding_exon_start	exon 5 (CDS5)	227	Ig2	Ig-like	189	266	start	38	within_domain	architecture_supported	native_exon_blocks_reconstructed	reconstruct_from_native_cds	coding-exon boundary (context)
ambystoma_mexicanum	IIIc	IIIc	XM_069611955.1	XP_069468056.1	838	coding_exon_end	exon 5 (CDS5)	268	Ig2	Ig-like	189	266	end	2	aligned_to_domain_boundary	architecture_supported	native_exon_blocks_reconstructed	reconstruct_from_native_cds	coding-exon boundary (context)
ambystoma_mexicanum	IIIc	IIIc	XM_069611955.1	XP_069468056.1	838	coding_exon_start	exon 6 (CDS6)	268	Ig2	Ig-like	189	266	end	2	aligned_to_domain_boundary	architecture_supported	native_exon_blocks_reconstructed	reconstruct_from_native_cds	coding-exon boundary (context)
ambystoma_mexicanum	IIIc	IIIc	XM_069611955.1	XP_069468056.1	838	coding_exon_end	exon 6 (CDS6)	331	Ig3	Ig-like	281	377	end	46	within_domain	architecture_supported	native_exon_blocks_reconstructed	reconstruct_from_native_cds	coding-exon boundary (context)
ambystoma_mexicanum	IIIc	IIIc	XM_069611955.1	XP_069468056.1	838	coding_exon_start	exon 8 (CDS8)	380	Ig3	Ig-like	281	377	end	3	aligned_to_domain_boundary	architecture_supported	native_exon_blocks_reconstructed	reconstruct_from_native_cds	coding-exon boundary (context)
ambystoma_mexicanum	IIIc	IIIc	XM_069611955.1	XP_069468056.1	838	coding_exon_end	exon 8 (CDS8)	447	kinase	kinase	454	787	start	7	near_domain_boundary	architecture_supported	native_exon_blocks_reconstructed	reconstruct_from_native_cds	coding-exon boundary (context)
ambystoma_mexicanum	IIIc	IIIc	XM_069611955.1	XP_069468056.1	838	coding_exon_start	exon 9 (CDS9)	447	kinase	kinase	454	787	start	7	near_domain_boundary	architecture_supported	native_exon_blocks_reconstructed	reconstruct_from_native_cds	coding-exon boundary (context)
ambystoma_mexicanum	IIIc	IIIc	XM_069611955.1	XP_069468056.1	838	coding_exon_end	exon 9 (CDS9)	497	kinase	kinase	454	787	start	43	within_domain	architecture_supported	native_exon_blocks_reconstructed	reconstruct_from_native_cds	coding-exon boundary (context)
ambystoma_mexicanum	IIIc	IIIc	XM_069611955.1	XP_069468056.1	838	coding_exon_start	exon 10 (CDS10)	497	kinase	kinase	454	787	start	43	within_domain	architecture_supported	native_exon_blocks_reconstructed	reconstruct_from_native_cds	coding-exon boundary (context)
ambystoma_mexicanum	IIIc	IIIc	XM_069611955.1	XP_069468056.1	838	coding_exon_end	exon 10 (CDS10)	538	kinase	kinase	454	787	start	84	within_domain	architecture_supported	native_exon_blocks_reconstructed	reconstruct_from_native_cds	coding-exon boundary (context)
ambystoma_mexicanum	IIIc	IIIc	XM_069611955.1	XP_069468056.1	838	coding_exon_start	exon 11 (CDS11)	538	kinase	kinase	454	787	start	84	within_domain	architecture_supported	native_exon_blocks_reconstructed	reconstruct_from_native_cds	coding-exon boundary (context)
ambystoma_mexicanum	IIIc	IIIc	XM_069611955.1	XP_069468056.1	838	coding_exon_end	exon 11 (CDS11)	575	kinase	kinase	454	787	start	121	within_domain	architecture_supported	native_exon_blocks_reconstructed	reconstruct_from_native_cds	coding-exon boundary (context)
ambystoma_mexicanum	IIIc	IIIc	XM_069611955.1	XP_069468056.1	838	coding_exon_start	exon 12 (CDS12)	575	kinase	kinase	454	787	start	121	within_domain	architecture_supported	native_exon_blocks_reconstructed	reconstruct_from_native_cds	coding-exon boundary (context)
ambystoma_mexicanum	IIIc	IIIc	XM_069611955.1	XP_069468056.1	838	coding_exon_end	exon 12 (CDS12)	638	kinase	kinase	454	787	end	149	within_domain	architecture_supported	native_exon_blocks_reconstructed	reconstruct_from_native_cds	coding-exon boundary (context)
ambystoma_mexicanum	IIIc	IIIc	XM_069611955.1	XP_069468056.1	838	coding_exon_start	exon 13 (CDS13)	639	kinase	kinase	454	787	end	148	within_domain	architecture_supported	native_exon_blocks_reconstructed	reconstruct_from_native_cds	coding-exon boundary (context)
ambystoma_mexicanum	IIIc	IIIc	XM_069611955.1	XP_069468056.1	838	coding_exon_end	exon 13 (CDS13)	679	kinase	kinase	454	787	end	108	within_domain	architecture_supported	native_exon_blocks_reconstructed	reconstruct_from_native_cds	coding-exon boundary (context)
ambystoma_mexicanum	IIIc	IIIc	XM_069611955.1	XP_069468056.1	838	coding_exon_start	exon 14 (CDS14)	680	kinase	kinase	454	787	end	107	within_domain	architecture_supported	native_exon_blocks_reconstructed	reconstruct_from_native_cds	coding-exon boundary (context)
ambystoma_mexicanum	IIIc	IIIc	XM_069611955.1	XP_069468056.1	838	coding_exon_end	exon 14 (CDS14)	703	kinase	kinase	454	787	end	84	within_domain	architecture_supported	native_exon_blocks_reconstructed	reconstruct_from_native_cds	coding-exon boundary (context)
ambystoma_mexicanum	IIIc	IIIc	XM_069611955.1	XP_069468056.1	838	coding_exon_start	exon 15 (CDS15)	703	kinase	kinase	454	787	end	84	within_domain	architecture_supported	native_exon_blocks_reconstructed	reconstruct_from_native_cds	coding-exon boundary (context)
ambystoma_mexicanum	IIIc	IIIc	XM_069611955.1	XP_069468056.1	838	coding_exon_end	exon 15 (CDS15)	749	kinase	kinase	454	787	end	38	within_domain	architecture_supported	native_exon_blocks_reconstructed	reconstruct_from_native_cds	coding-exon boundary (context)
ambystoma_mexicanum	IIIc	IIIc	XM_069611955.1	XP_069468056.1	838	coding_exon_start	exon 16 (CDS16)	749	kinase	kinase	454	787	end	38	within_domain	architecture_supported	native_exon_blocks_reconstructed	reconstruct_from_native_cds	coding-exon boundary (context)
ambystoma_mexicanum	IIIc	IIIc	XM_069611955.1	XP_069468056.1	838	coding_exon_end	exon 16 (CDS16)	784	kinase	kinase	454	787	end	3	aligned_to_domain_boundary	architecture_supported	native_exon_blocks_reconstructed	reconstruct_from_native_cds	coding-exon boundary (context)
ambystoma_mexicanum	IIIc	IIIc	XM_069611955.1	XP_069468056.1	838	coding_exon_start	exon 17 (CDS17)	785	kinase	kinase	454	787	end	2	aligned_to_domain_boundary	architecture_supported	native_exon_blocks_reconstructed	reconstruct_from_native_cds	coding-exon boundary (context)
ambystoma_mexicanum	IIIc	IIIc	XM_069611955.1	XP_069468056.1	838	coding_exon_end	exon 17 (CDS17)	838	kinase	kinase	454	787	end	51	between_domains	architecture_supported	native_exon_blocks_reconstructed	reconstruct_from_native_cds	coding-exon boundary (context)
anolis_carolinensis	IIIb	IIIb	XM_062976012.1	XP_062832082.1	873	cassette_start	exon 8 (IIIb cassette)	366	Ig3	Ig-like	315	396	end	30	within_domain	architecture_supported_with_minor_flags	minor_length_clamped	clamp_to_protein_length_with_minor_flag	cassette boundary (primary thesis metric)
anolis_carolinensis	IIIb	IIIb	XM_062976012.1	XP_062832082.1	873	cassette_end	exon 8 (IIIb cassette)	414	TM	TM	426	448	start	12	near_domain_boundary	architecture_supported_with_minor_flags	minor_length_clamped	clamp_to_protein_length_with_minor_flag	cassette boundary (primary thesis metric)
anolis_carolinensis	IIIb	IIIb	XM_062976012.1	XP_062832082.1	873	coding_exon_start	exon 1 (CDS1)	1	Ig1	Ig-like	102	166	start	101	between_domains	architecture_supported_with_minor_flags	minor_length_clamped	clamp_to_protein_length_with_minor_flag	coding-exon boundary (context)
anolis_carolinensis	IIIb	IIIb	XM_062976012.1	XP_062832082.1	873	coding_exon_end	exon 1 (CDS1)	7	Ig1	Ig-like	102	166	start	95	between_domains	architecture_supported_with_minor_flags	minor_length_clamped	clamp_to_protein_length_with_minor_flag	coding-exon boundary (context)
anolis_carolinensis	IIIb	IIIb	XM_062976012.1	XP_062832082.1	873	coding_exon_start	exon 2 (CDS2)	7	Ig1	Ig-like	102	166	start	95	between_domains	architecture_supported_with_minor_flags	minor_length_clamped	clamp_to_protein_length_with_minor_flag	coding-exon boundary (context)
anolis_carolinensis	IIIb	IIIb	XM_062976012.1	XP_062832082.1	873	coding_exon_end	exon 2 (CDS2)	94	Ig1	Ig-like	102	166	start	8	near_domain_boundary	architecture_supported_with_minor_flags	minor_length_clamped	clamp_to_protein_length_with_minor_flag	coding-exon boundary (context)
anolis_carolinensis	IIIb	IIIb	XM_062976012.1	XP_062832082.1	873	coding_exon_start	exon 3 (CDS3)	94	Ig1	Ig-like	102	166	start	8	near_domain_boundary	architecture_supported_with_minor_flags	minor_length_clamped	clamp_to_protein_length_with_minor_flag	coding-exon boundary (context)
anolis_carolinensis	IIIb	IIIb	XM_062976012.1	XP_062832082.1	873	coding_exon_end	exon 3 (CDS3)	179	Ig1	Ig-like	102	166	end	13	near_domain_boundary	architecture_supported_with_minor_flags	minor_length_clamped	clamp_to_protein_length_with_minor_flag	coding-exon boundary (context)
anolis_carolinensis	IIIb	IIIb	XM_062976012.1	XP_062832082.1	873	coding_exon_start	exon 4 (CDS4)	179	Ig1	Ig-like	102	166	end	13	near_domain_boundary	architecture_supported_with_minor_flags	minor_length_clamped	clamp_to_protein_length_with_minor_flag	coding-exon boundary (context)
anolis_carolinensis	IIIb	IIIb	XM_062976012.1	XP_062832082.1	873	coding_exon_end	exon 4 (CDS4)	204	Ig2	Ig-like	223	300	start	19	between_domains	architecture_supported_with_minor_flags	minor_length_clamped	clamp_to_protein_length_with_minor_flag	coding-exon boundary (context)
anolis_carolinensis	IIIb	IIIb	XM_062976012.1	XP_062832082.1	873	coding_exon_start	exon 5 (CDS5)	204	Ig2	Ig-like	223	300	start	19	between_domains	architecture_supported_with_minor_flags	minor_length_clamped	clamp_to_protein_length_with_minor_flag	coding-exon boundary (context)
anolis_carolinensis	IIIb	IIIb	XM_062976012.1	XP_062832082.1	873	coding_exon_end	exon 5 (CDS5)	260	Ig2	Ig-like	223	300	start	37	within_domain	architecture_supported_with_minor_flags	minor_length_clamped	clamp_to_protein_length_with_minor_flag	coding-exon boundary (context)
anolis_carolinensis	IIIb	IIIb	XM_062976012.1	XP_062832082.1	873	coding_exon_start	exon 6 (CDS6)	261	Ig2	Ig-like	223	300	start	38	within_domain	architecture_supported_with_minor_flags	minor_length_clamped	clamp_to_protein_length_with_minor_flag	coding-exon boundary (context)
anolis_carolinensis	IIIb	IIIb	XM_062976012.1	XP_062832082.1	873	coding_exon_end	exon 6 (CDS6)	302	Ig2	Ig-like	223	300	end	2	aligned_to_domain_boundary	architecture_supported_with_minor_flags	minor_length_clamped	clamp_to_protein_length_with_minor_flag	coding-exon boundary (context)
anolis_carolinensis	IIIb	IIIb	XM_062976012.1	XP_062832082.1	873	coding_exon_start	exon 7 (CDS7)	302	Ig2	Ig-like	223	300	end	2	aligned_to_domain_boundary	architecture_supported_with_minor_flags	minor_length_clamped	clamp_to_protein_length_with_minor_flag	coding-exon boundary (context)
anolis_carolinensis	IIIb	IIIb	XM_062976012.1	XP_062832082.1	873	coding_exon_end	exon 7 (CDS7)	365	Ig3	Ig-like	315	396	end	31	within_domain	architecture_supported_with_minor_flags	minor_length_clamped	clamp_to_protein_length_with_minor_flag	coding-exon boundary (context)
anolis_carolinensis	IIIb	IIIb	XM_062976012.1	XP_062832082.1	873	coding_exon_start	exon 9 (CDS9)	414	TM	TM	426	448	start	12	near_domain_boundary	architecture_supported_with_minor_flags	minor_length_clamped	clamp_to_protein_length_with_minor_flag	coding-exon boundary (context)
anolis_carolinensis	IIIb	IIIb	XM_062976012.1	XP_062832082.1	873	coding_exon_end	exon 9 (CDS9)	482	kinase	kinase	489	822	start	7	near_domain_boundary	architecture_supported_with_minor_flags	minor_length_clamped	clamp_to_protein_length_with_minor_flag	coding-exon boundary (context)
anolis_carolinensis	IIIb	IIIb	XM_062976012.1	XP_062832082.1	873	coding_exon_start	exon 10 (CDS10)	482	kinase	kinase	489	822	start	7	near_domain_boundary	architecture_supported_with_minor_flags	minor_length_clamped	clamp_to_protein_length_with_minor_flag	coding-exon boundary (context)
anolis_carolinensis	IIIb	IIIb	XM_062976012.1	XP_062832082.1	873	coding_exon_end	exon 10 (CDS10)	532	kinase	kinase	489	822	start	43	within_domain	architecture_supported_with_minor_flags	minor_length_clamped	clamp_to_protein_length_with_minor_flag	coding-exon boundary (context)
anolis_carolinensis	IIIb	IIIb	XM_062976012.1	XP_062832082.1	873	coding_exon_start	exon 11 (CDS11)	532	kinase	kinase	489	822	start	43	within_domain	architecture_supported_with_minor_flags	minor_length_clamped	clamp_to_protein_length_with_minor_flag	coding-exon boundary (context)
anolis_carolinensis	IIIb	IIIb	XM_062976012.1	XP_062832082.1	873	coding_exon_end	exon 11 (CDS11)	573	kinase	kinase	489	822	start	84	within_domain	architecture_supported_with_minor_flags	minor_length_clamped	clamp_to_protein_length_with_minor_flag	coding-exon boundary (context)
anolis_carolinensis	IIIb	IIIb	XM_062976012.1	XP_062832082.1	873	coding_exon_start	exon 12 (CDS12)	573	kinase	kinase	489	822	start	84	within_domain	architecture_supported_with_minor_flags	minor_length_clamped	clamp_to_protein_length_with_minor_flag	coding-exon boundary (context)
anolis_carolinensis	IIIb	IIIb	XM_062976012.1	XP_062832082.1	873	coding_exon_end	exon 12 (CDS12)	610	kinase	kinase	489	822	start	121	within_domain	architecture_supported_with_minor_flags	minor_length_clamped	clamp_to_protein_length_with_minor_flag	coding-exon boundary (context)
anolis_carolinensis	IIIb	IIIb	XM_062976012.1	XP_062832082.1	873	coding_exon_start	exon 13 (CDS13)	610	kinase	kinase	489	822	start	121	within_domain	architecture_supported_with_minor_flags	minor_length_clamped	clamp_to_protein_length_with_minor_flag	coding-exon boundary (context)
anolis_carolinensis	IIIb	IIIb	XM_062976012.1	XP_062832082.1	873	coding_exon_end	exon 13 (CDS13)	673	kinase	kinase	489	822	end	149	within_domain	architecture_supported_with_minor_flags	minor_length_clamped	clamp_to_protein_length_with_minor_flag	coding-exon boundary (context)
anolis_carolinensis	IIIb	IIIb	XM_062976012.1	XP_062832082.1	873	coding_exon_start	exon 14 (CDS14)	674	kinase	kinase	489	822	end	148	within_domain	architecture_supported_with_minor_flags	minor_length_clamped	clamp_to_protein_length_with_minor_flag	coding-exon boundary (context)
anolis_carolinensis	IIIb	IIIb	XM_062976012.1	XP_062832082.1	873	coding_exon_end	exon 14 (CDS14)	714	kinase	kinase	489	822	end	108	within_domain	architecture_supported_with_minor_flags	minor_length_clamped	clamp_to_protein_length_with_minor_flag	coding-exon boundary (context)
anolis_carolinensis	IIIb	IIIb	XM_062976012.1	XP_062832082.1	873	coding_exon_start	exon 15 (CDS15)	715	kinase	kinase	489	822	end	107	within_domain	architecture_supported_with_minor_flags	minor_length_clamped	clamp_to_protein_length_with_minor_flag	coding-exon boundary (context)
anolis_carolinensis	IIIb	IIIb	XM_062976012.1	XP_062832082.1	873	coding_exon_end	exon 15 (CDS15)	738	kinase	kinase	489	822	end	84	within_domain	architecture_supported_with_minor_flags	minor_length_clamped	clamp_to_protein_length_with_minor_flag	coding-exon boundary (context)
anolis_carolinensis	IIIb	IIIb	XM_062976012.1	XP_062832082.1	873	coding_exon_start	exon 16 (CDS16)	738	kinase	kinase	489	822	end	84	within_domain	architecture_supported_with_minor_flags	minor_length_clamped	clamp_to_protein_length_with_minor_flag	coding-exon boundary (context)
anolis_carolinensis	IIIb	IIIb	XM_062976012.1	XP_062832082.1	873	coding_exon_end	exon 16 (CDS16)	784	kinase	kinase	489	822	end	38	within_domain	architecture_supported_with_minor_flags	minor_length_clamped	clamp_to_protein_length_with_minor_flag	coding-exon boundary (context)
anolis_carolinensis	IIIb	IIIb	XM_062976012.1	XP_062832082.1	873	coding_exon_start	exon 17 (CDS17)	784	kinase	kinase	489	822	end	38	within_domain	architecture_supported_with_minor_flags	minor_length_clamped	clamp_to_protein_length_with_minor_flag	coding-exon boundary (context)
anolis_carolinensis	IIIb	IIIb	XM_062976012.1	XP_062832082.1	873	coding_exon_end	exon 17 (CDS17)	819	kinase	kinase	489	822	end	3	aligned_to_domain_boundary	architecture_supported_with_minor_flags	minor_length_clamped	clamp_to_protein_length_with_minor_flag	coding-exon boundary (context)
anolis_carolinensis	IIIb	IIIb	XM_062976012.1	XP_062832082.1	873	coding_exon_start	exon 18 (CDS18)	820	kinase	kinase	489	822	end	2	aligned_to_domain_boundary	architecture_supported_with_minor_flags	minor_length_clamped	clamp_to_protein_length_with_minor_flag	coding-exon boundary (context)
anolis_carolinensis	IIIb	IIIb	XM_062976012.1	XP_062832082.1	873	coding_exon_end	exon 18 (CDS18)	873	kinase	kinase	489	822	end	51	between_domains	architecture_supported_with_minor_flags	minor_length_clamped	clamp_to_protein_length_with_minor_flag	coding-exon boundary (context)
anolis_carolinensis	IIIc	IIIc	XM_062976011.1	XP_062832081.1	873	cassette_start	exon 8 (IIIc cassette)	366	Ig3	Ig-like	315	411	end	45	within_domain	architecture_supported_with_minor_flags	minor_length_clamped	clamp_to_protein_length_with_minor_flag	cassette boundary (primary thesis metric)
